claim_id,customer_id,policy_type,claim_amount,claim_status,incident_type,state,adjuster_id,fraud_flag,claim_date,high_value_claim,high_risk_incident,suspicious_claim,claim_severity
519,2390,Life,34766.26,Denied,Flood,VT,199,0,2026-05-25 10:28:28.325290,True,False,False,High
520,1049,Life,35876.84,Approved,Flood,NY,255,0,2026-05-25 10:28:28.325302,True,False,False,High
521,3616,Auto,42212.94,Denied,Flood,NH,145,0,2026-05-25 10:28:28.325312,True,False,False,Critical
522,1929,Life,9682.3,Approved,Theft,ME,212,0,2026-05-25 10:28:28.325322,False,True,False,Medium
523,2342,Home,24435.01,Denied,Accident,CA,204,0,2026-05-25 10:28:28.325332,False,False,False,High
524,2807,Life,20553.34,Pending,Accident,AS,151,0,2026-05-25 10:28:28.325347,False,False,False,High
525,3519,Life,49736.61,Pending,Accident,AK,112,1,2026-05-25 10:28:28.325357,True,False,True,Critical
526,2710,Home,19879.95,Denied,Accident,PA,173,0,2026-05-25 10:28:28.325368,False,False,False,Medium
527,1688,Home,3108.97,Approved,Fire,PA,232,0,2026-05-25 10:28:28.325377,False,True,False,Medium
528,1382,Home,6289.78,Denied,Fire,PA,198,0,2026-05-25 10:28:28.325387,False,True,False,Medium
529,4937,Life,18552.78,Pending,Theft,MO,238,0,2026-05-25 10:28:28.325397,False,True,False,Medium
530,3167,Life,27268.59,Denied,Theft,AL,280,0,2026-05-25 10:28:28.325407,False,True,False,High
531,3728,Life,45753.22,Denied,Flood,WI,262,0,2026-05-25 10:28:28.325416,True,False,False,Critical
532,3892,Home,2684.29,Denied,Flood,OH,285,0,2026-05-25 10:28:28.325426,False,False,False,Medium
533,3659,Life,20717.83,Denied,Theft,NE,284,0,2026-05-25 10:28:28.325436,False,True,False,High
534,2957,Life,6355.6,Pending,Flood,KS,228,0,2026-05-25 10:28:28.325446,False,False,False,Medium
535,1360,Auto,36186.73,Denied,Flood,MS,164,0,2026-05-25 10:28:28.325456,True,False,False,High
536,3009,Life,10187.59,Approved,Flood,MD,131,1,2026-05-25 10:28:28.325466,False,False,True,Medium
537,4493,Life,19330.42,Pending,Theft,MO,140,1,2026-05-25 10:28:28.325475,False,True,True,Medium
538,3798,Auto,6119.25,Pending,Theft,MP,117,1,2026-05-25 10:28:28.325485,False,True,True,Medium
539,2092,Life,26616.99,Approved,Fire,MS,273,0,2026-05-25 10:28:28.325495,False,True,False,High
540,4477,Auto,44437.48,Denied,Accident,ID,184,0,2026-05-25 10:28:28.325505,True,False,False,Critical
541,4731,Life,32809.41,Approved,Flood,AZ,294,1,2026-05-25 10:28:28.325515,True,False,True,High
542,1143,Auto,12632.43,Pending,Theft,TX,255,0,2026-05-25 10:28:28.325524,False,True,False,Medium
543,2245,Home,3278.29,Denied,Flood,ID,114,1,2026-05-25 10:28:28.325537,False,False,True,Medium
544,2044,Home,16530.76,Pending,Flood,ND,105,0,2026-05-25 10:28:28.325550,False,False,False,Medium
545,3990,Home,20563.45,Pending,Fire,FL,101,0,2026-05-25 10:28:28.325560,False,True,False,High
546,4465,Auto,34117.93,Denied,Flood,MA,235,1,2026-05-25 10:28:28.325569,True,False,True,High
547,3628,Life,2839.71,Denied,Flood,OK,212,1,2026-05-25 10:28:28.325579,False,False,True,Medium
548,3334,Life,45473.36,Approved,Flood,FM,115,0,2026-05-25 10:28:28.325588,True,False,False,Critical
549,2664,Life,2889.71,Approved,Flood,MO,235,0,2026-05-25 10:28:28.325598,False,False,False,Medium
550,1816,Home,16811.76,Denied,Fire,MH,189,1,2026-05-25 10:28:28.325608,False,True,True,Medium
551,1225,Life,4473.93,Denied,Fire,ME,171,1,2026-05-25 10:28:28.325618,False,True,True,Medium
552,3325,Life,19650.56,Pending,Fire,DC,104,1,2026-05-25 10:28:28.325628,False,True,True,Medium
553,3154,Home,26963.21,Pending,Fire,MD,254,0,2026-05-25 10:28:28.325637,False,True,False,High
554,2419,Life,42304.51,Approved,Fire,MH,156,0,2026-05-25 10:28:28.325647,True,True,True,Critical
555,1351,Life,1788.22,Pending,Flood,NE,218,0,2026-05-25 10:28:28.325656,False,False,False,Medium
556,2236,Life,45257.98,Pending,Fire,PR,127,0,2026-05-25 10:28:28.325666,True,True,True,Critical
557,2502,Auto,49598.7,Pending,Fire,TX,282,0,2026-05-25 10:28:28.325676,True,True,True,Critical
558,2760,Home,38918.84,Pending,Fire,FM,130,0,2026-05-25 10:28:28.325686,True,True,True,High
559,2335,Auto,16131.88,Approved,Theft,OR,224,0,2026-05-25 10:28:28.325695,False,True,False,Medium
560,2937,Auto,42066.12,Pending,Flood,IL,288,0,2026-05-25 10:28:28.325705,True,False,False,Critical
561,3234,Auto,19368.64,Pending,Flood,IA,149,1,2026-05-25 10:28:28.325714,False,False,True,Medium
562,4389,Home,45415.04,Approved,Fire,GA,282,1,2026-05-25 10:28:28.325725,True,True,True,Critical
563,3199,Life,31451.8,Approved,Fire,CA,211,1,2026-05-25 10:28:28.325737,True,True,True,High
564,3549,Home,2473.83,Denied,Theft,MT,149,0,2026-05-25 10:28:28.325748,False,True,False,Medium
565,4951,Auto,32773.65,Pending,Theft,MP,203,0,2026-05-25 10:28:28.325758,True,True,True,High
566,4590,Auto,26445.43,Denied,Fire,HI,156,0,2026-05-25 10:28:28.325768,False,True,False,High
567,1501,Life,1517.38,Denied,Theft,AL,103,1,2026-05-25 10:28:28.325777,False,True,True,Medium
568,1516,Life,3227.7,Pending,Flood,VA,116,0,2026-05-25 10:28:28.325787,False,False,False,Medium
569,2505,Home,13355.95,Denied,Fire,IN,296,0,2026-05-25 10:28:28.325797,False,True,False,Medium
570,2719,Auto,22811.36,Denied,Theft,IL,264,0,2026-05-25 10:28:28.325806,False,True,False,High
571,1358,Home,35234.64,Pending,Fire,CA,275,0,2026-05-25 10:28:28.325816,True,True,True,High
572,2047,Life,6866.61,Pending,Fire,PA,109,1,2026-05-25 10:28:28.325825,False,True,True,Medium
573,2690,Auto,29469.45,Approved,Accident,AR,191,1,2026-05-25 10:28:28.325835,False,False,True,High
574,3066,Home,32792.72,Pending,Theft,MI,165,1,2026-05-25 10:28:28.325845,True,True,True,High
575,3496,Auto,17103.49,Pending,Fire,KY,249,0,2026-05-25 10:28:28.325855,False,True,False,Medium
576,4366,Auto,39447.98,Denied,Flood,AS,155,1,2026-05-25 10:28:28.325864,True,False,True,High
577,3742,Auto,19293.91,Pending,Theft,MN,180,0,2026-05-25 10:28:28.325874,False,True,False,Medium
578,3978,Life,44681.25,Denied,Fire,IL,149,0,2026-05-25 10:28:28.325885,True,True,True,Critical
579,2326,Auto,45570.48,Denied,Theft,KY,258,0,2026-05-25 10:28:28.325894,True,True,True,Critical
580,3046,Life,37692.49,Approved,Accident,DC,193,0,2026-05-25 10:28:28.325904,True,False,False,High
581,2783,Auto,42608.33,Pending,Theft,FL,110,0,2026-05-25 10:28:28.325914,True,True,True,Critical
582,2631,Life,46093.02,Pending,Flood,NE,205,0,2026-05-25 10:28:28.325924,True,False,False,Critical
583,4418,Home,2282.66,Pending,Fire,ME,234,1,2026-05-25 10:28:28.325937,False,True,True,Medium
584,3564,Auto,42171.81,Denied,Theft,PR,171,0,2026-05-25 10:28:28.325951,True,True,True,Critical
585,2302,Life,3990.94,Denied,Theft,MT,207,1,2026-05-25 10:28:28.325963,False,True,True,Medium
586,3862,Auto,17216.14,Approved,Accident,CO,266,1,2026-05-25 10:28:28.325975,False,False,True,Medium
587,2704,Home,32860.37,Denied,Flood,NC,123,0,2026-05-25 10:28:28.325987,True,False,False,High
588,2132,Auto,27415.76,Denied,Flood,VA,230,1,2026-05-25 10:28:28.325999,False,False,True,High
589,4324,Auto,41727.79,Pending,Theft,WV,159,1,2026-05-25 10:28:28.326013,True,True,True,Critical
590,1961,Life,38216.11,Approved,Fire,TN,293,1,2026-05-25 10:28:28.326024,True,True,True,High
591,1253,Auto,2709.06,Approved,Theft,DC,138,0,2026-05-25 10:28:28.326034,False,True,False,Medium
592,4913,Home,10705.7,Approved,Flood,VT,232,0,2026-05-25 10:28:28.326044,False,False,False,Medium
593,3797,Home,46865.17,Denied,Flood,GU,161,0,2026-05-25 10:28:28.326054,True,False,False,Critical
594,4966,Life,14815.69,Pending,Theft,AR,263,0,2026-05-25 10:28:28.326064,False,True,False,Medium
595,4245,Auto,40138.6,Pending,Flood,MH,192,0,2026-05-25 10:28:28.326075,True,False,False,Critical
596,2087,Home,16740.2,Pending,Accident,PR,213,1,2026-05-25 10:28:28.326085,False,False,True,Medium
597,2224,Life,13812.29,Denied,Accident,VA,181,0,2026-05-25 10:28:28.326094,False,False,False,Medium
598,4195,Home,28436.83,Pending,Accident,MI,117,0,2026-05-25 10:28:28.326104,False,False,False,High
599,2741,Life,6815.35,Approved,Theft,MO,132,0,2026-05-25 10:28:28.326114,False,True,False,Medium
600,1478,Auto,39652.97,Pending,Theft,IN,254,1,2026-05-25 10:28:28.326123,True,True,True,High
601,3250,Auto,9840.71,Approved,Fire,AR,288,0,2026-05-25 10:28:28.326134,False,True,False,Medium
602,3780,Home,39075.63,Approved,Flood,TN,194,0,2026-05-25 10:28:28.326150,True,False,False,High
603,3935,Auto,18519.92,Pending,Theft,VT,251,1,2026-05-25 10:28:28.326160,False,True,True,Medium
604,4893,Home,6943.62,Denied,Fire,LA,216,0,2026-05-25 10:28:28.326170,False,True,False,Medium
605,4796,Life,26951.76,Denied,Accident,MI,275,0,2026-05-25 10:28:28.326179,False,False,False,High
606,3848,Home,35081.05,Approved,Accident,DE,114,0,2026-05-25 10:28:28.326189,True,False,False,High
607,3181,Home,6821.24,Approved,Theft,WA,146,0,2026-05-25 10:28:28.326200,False,True,False,Medium
608,2511,Auto,42556.36,Approved,Fire,TN,257,0,2026-05-25 10:28:28.326210,True,True,True,Critical
609,3460,Home,30529.8,Approved,Theft,KY,181,0,2026-05-25 10:28:28.326219,True,True,True,High
610,4160,Life,17030.96,Pending,Fire,LA,140,0,2026-05-25 10:28:28.326229,False,True,False,Medium
611,4676,Life,23144.97,Approved,Fire,KY,290,0,2026-05-25 10:28:28.326239,False,True,False,High
612,4372,Life,42109.13,Pending,Accident,KY,157,0,2026-05-25 10:28:28.326248,True,False,False,Critical
613,2253,Life,44034.48,Denied,Theft,LA,118,1,2026-05-25 10:28:28.326258,True,True,True,Critical
614,1040,Auto,48516.98,Denied,Fire,IA,278,0,2026-05-25 10:28:28.326268,True,True,True,Critical
615,4464,Auto,13493.9,Approved,Accident,CO,110,1,2026-05-25 10:28:28.326278,False,False,True,Medium
616,3058,Auto,44560.01,Approved,Accident,PW,211,0,2026-05-25 10:28:28.326288,True,False,False,Critical
617,3419,Home,19414.91,Pending,Accident,MH,246,0,2026-05-25 10:28:28.326298,False,False,False,Medium
618,1498,Home,35879.73,Pending,Flood,OK,129,0,2026-05-25 10:28:28.326308,True,False,False,High
619,4106,Home,30003.28,Denied,Theft,CO,170,0,2026-05-25 10:28:28.326317,True,True,True,High
620,4661,Auto,7055.07,Pending,Flood,DE,160,0,2026-05-25 10:28:28.326327,False,False,False,Medium
621,1357,Home,20373.32,Pending,Fire,UT,237,1,2026-05-25 10:28:28.326337,False,True,True,High
622,2442,Auto,5398.59,Approved,Fire,IN,276,0,2026-05-25 10:28:28.326350,False,True,False,Medium
623,4691,Life,18431.64,Denied,Flood,MT,258,0,2026-05-25 10:28:28.326360,False,False,False,Medium
624,3651,Life,49231.66,Pending,Flood,NY,126,0,2026-05-25 10:28:28.326372,True,False,False,Critical
625,1345,Home,11967.18,Pending,Accident,OH,159,0,2026-05-25 10:28:28.326382,False,False,False,Medium
626,1906,Home,7051.89,Pending,Accident,OH,146,0,2026-05-25 10:28:28.326393,False,False,False,Medium
627,4531,Life,12151.32,Pending,Accident,CO,240,0,2026-05-25 10:28:28.326402,False,False,False,Medium
628,2528,Auto,2216.15,Pending,Theft,NV,283,0,2026-05-25 10:28:28.326412,False,True,False,Medium
629,1291,Home,47998.94,Denied,Theft,NJ,168,0,2026-05-25 10:28:28.326422,True,True,True,Critical
630,3146,Auto,23186.86,Approved,Accident,MH,209,0,2026-05-25 10:28:28.326432,False,False,False,High
631,1102,Home,39924.74,Denied,Theft,ND,106,0,2026-05-25 10:28:28.326442,True,True,True,High
632,4509,Life,18599.04,Approved,Accident,LA,147,0,2026-05-25 10:28:28.326452,False,False,False,Medium
633,1864,Auto,15233.86,Denied,Flood,NC,272,0,2026-05-25 10:28:28.326461,False,False,False,Medium
634,1446,Life,5782.43,Pending,Fire,MN,199,1,2026-05-25 10:28:28.326471,False,True,True,Medium
635,4854,Auto,7823.66,Pending,Flood,OK,101,0,2026-05-25 10:28:28.326482,False,False,False,Medium
636,4321,Life,46892.71,Denied,Theft,TN,261,0,2026-05-25 10:28:28.326492,True,True,True,Critical
637,4135,Home,29361.33,Approved,Accident,IA,231,0,2026-05-25 10:28:28.326501,False,False,False,High
638,2435,Life,41215.38,Approved,Theft,IL,256,0,2026-05-25 10:28:28.326511,True,True,True,Critical
639,1102,Life,33822.58,Pending,Fire,MN,195,1,2026-05-25 10:28:28.326521,True,True,True,High
640,3920,Home,31137.52,Denied,Fire,VA,277,0,2026-05-25 10:28:28.326531,True,True,True,High
641,1639,Life,25416.38,Approved,Fire,MA,206,0,2026-05-25 10:28:28.326544,False,True,False,High
642,4135,Auto,44001.69,Pending,Accident,KY,131,0,2026-05-25 10:28:28.326554,True,False,False,Critical
643,1345,Auto,6011.59,Pending,Flood,NH,229,0,2026-05-25 10:28:28.326564,False,False,False,Medium
644,3587,Life,21961.59,Pending,Fire,NC,237,0,2026-05-25 10:28:28.326574,False,True,False,High
645,4279,Auto,32367.39,Approved,Fire,MP,111,0,2026-05-25 10:28:28.326584,True,True,True,High
646,1275,Home,45635.22,Denied,Flood,IL,141,0,2026-05-25 10:28:28.326593,True,False,False,Critical
647,1944,Life,22212.98,Denied,Flood,NV,133,0,2026-05-25 10:28:28.326603,False,False,False,High
648,3502,Life,30835.4,Approved,Fire,OK,143,1,2026-05-25 10:28:28.326613,True,True,True,High
649,4731,Auto,49561.98,Denied,Flood,GU,175,0,2026-05-25 10:28:28.326624,True,False,False,Critical
650,3072,Life,43531.85,Denied,Theft,HI,213,0,2026-05-25 10:28:28.326633,True,True,True,Critical
651,2155,Auto,44993.52,Pending,Theft,AS,102,0,2026-05-25 10:28:28.326646,True,True,True,Critical
652,2914,Auto,21174.24,Pending,Flood,DE,110,0,2026-05-25 10:28:28.326656,False,False,False,High
653,4966,Life,34427.71,Pending,Flood,GU,291,0,2026-05-25 10:28:28.326666,True,False,False,High
654,2529,Auto,5926.35,Approved,Theft,MD,196,0,2026-05-25 10:28:28.326676,False,True,False,Medium
655,2262,Auto,22832.8,Pending,Fire,NY,216,1,2026-05-25 10:28:28.326686,False,True,True,High
656,1420,Life,25654.92,Approved,Fire,NH,204,0,2026-05-25 10:28:28.326696,False,True,False,High
657,3745,Life,5035.39,Approved,Flood,OK,120,1,2026-05-25 10:28:28.326705,False,False,True,Medium
658,4418,Life,4058.38,Approved,Accident,WA,185,1,2026-05-25 10:28:28.326715,False,False,True,Medium
659,3620,Life,45219.96,Pending,Theft,TN,118,0,2026-05-25 10:28:28.326724,True,True,True,Critical
660,3248,Auto,8287.92,Approved,Theft,IN,120,0,2026-05-25 10:28:28.326734,False,True,False,Medium
661,1076,Life,8196.04,Approved,Flood,KY,157,1,2026-05-25 10:28:28.326748,False,False,True,Medium
662,2067,Life,5822.34,Pending,Flood,CT,293,0,2026-05-25 10:28:28.326759,False,False,False,Medium
663,3819,Auto,38559.92,Pending,Fire,NE,102,0,2026-05-25 10:28:28.326772,True,True,True,High
664,2085,Home,13667.74,Pending,Flood,AK,223,0,2026-05-25 10:28:28.326819,False,False,False,Medium
665,2554,Life,49203.1,Approved,Theft,SD,289,0,2026-05-25 10:28:28.326851,True,True,True,Critical
666,4418,Auto,46228.97,Pending,Flood,KS,110,1,2026-05-25 10:28:28.326867,True,False,True,Critical
667,1473,Home,2707.81,Pending,Accident,FL,279,1,2026-05-25 10:28:28.326880,False,False,True,Medium
668,1877,Home,45270.18,Denied,Fire,LA,151,0,2026-05-25 10:28:28.326891,True,True,True,Critical
669,1237,Auto,16452.05,Approved,Flood,MI,117,0,2026-05-25 10:28:28.326902,False,False,False,Medium
670,1244,Home,6713.26,Pending,Accident,KY,132,0,2026-05-25 10:28:28.326912,False,False,False,Medium
671,1534,Life,39291.56,Denied,Accident,OH,226,0,2026-05-25 10:28:28.326922,True,False,False,High
672,4300,Auto,7241.31,Approved,Accident,IA,264,0,2026-05-25 10:28:28.326933,False,False,False,Medium
673,1217,Auto,26228.92,Denied,Flood,ND,158,0,2026-05-25 10:28:28.326943,False,False,False,High
674,3371,Home,35902.82,Approved,Accident,MH,174,0,2026-05-25 10:28:28.326955,True,False,False,High
675,2060,Home,11098.25,Denied,Accident,IA,131,1,2026-05-25 10:28:28.326965,False,False,True,Medium
676,4006,Auto,15633.42,Approved,Flood,IL,156,1,2026-05-25 10:28:28.326975,False,False,True,Medium
677,4662,Life,1827.51,Denied,Flood,NJ,124,0,2026-05-25 10:28:28.326985,False,False,False,Medium
678,2673,Home,46225.87,Denied,Flood,HI,244,0,2026-05-25 10:28:28.326996,True,False,False,Critical
679,1675,Home,11612.06,Pending,Fire,NE,143,0,2026-05-25 10:28:28.327020,False,True,False,Medium
680,3773,Auto,27934.84,Approved,Fire,WA,200,1,2026-05-25 10:28:28.327076,False,True,True,High
681,4719,Home,17737.25,Pending,Theft,OH,181,0,2026-05-25 10:28:28.327094,False,True,False,Medium
682,4093,Life,5584.76,Denied,Flood,HI,284,0,2026-05-25 10:28:28.327107,False,False,False,Medium
683,4121,Auto,7392.69,Denied,Fire,MS,102,0,2026-05-25 10:28:28.327119,False,True,False,Medium
684,2102,Life,40009.65,Pending,Fire,ME,111,0,2026-05-25 10:28:28.327130,True,True,True,Critical
685,1952,Auto,47670.32,Denied,Flood,NJ,174,0,2026-05-25 10:28:28.327139,True,False,False,Critical
686,3978,Home,34115.12,Approved,Theft,NY,131,1,2026-05-25 10:28:28.327150,True,True,True,High
687,1809,Auto,44768.66,Pending,Flood,VI,154,0,2026-05-25 10:28:28.327160,True,False,False,Critical
688,2072,Home,39255.15,Denied,Theft,ID,103,1,2026-05-25 10:28:28.327170,True,True,True,High
689,4067,Auto,41795.48,Approved,Accident,FL,180,1,2026-05-25 10:28:28.327199,True,False,True,Critical
690,4556,Life,44248.77,Denied,Theft,MI,238,0,2026-05-25 10:28:28.327212,True,True,True,Critical
691,2168,Life,4169.26,Approved,Accident,TX,135,0,2026-05-25 10:28:28.327222,False,False,False,Medium
692,2320,Home,22566.82,Pending,Theft,OK,212,0,2026-05-25 10:28:28.327233,False,True,False,High
693,2906,Home,38869.78,Pending,Accident,DE,110,0,2026-05-25 10:28:28.327243,True,False,False,High
694,4392,Auto,35137.9,Pending,Accident,ID,251,0,2026-05-25 10:28:28.327253,True,False,False,High
695,1331,Life,43219.61,Denied,Theft,IA,127,1,2026-05-25 10:28:28.327263,True,True,True,Critical
696,3776,Auto,34433.68,Pending,Flood,ID,101,0,2026-05-25 10:28:28.327273,True,False,False,High
697,3802,Home,15095.12,Denied,Accident,VI,206,0,2026-05-25 10:28:28.327284,False,False,False,Medium
698,4766,Auto,38552.77,Approved,Flood,ID,298,0,2026-05-25 10:28:28.327294,True,False,False,High
699,2647,Life,33973.53,Approved,Flood,NJ,262,0,2026-05-25 10:28:28.327305,True,False,False,High
700,3551,Life,15254.69,Denied,Fire,FL,106,1,2026-05-25 10:28:28.327318,False,True,True,Medium
701,2291,Auto,7358.25,Denied,Flood,IN,273,1,2026-05-25 10:28:28.327328,False,False,True,Medium
702,2271,Life,7288.7,Pending,Theft,LA,117,0,2026-05-25 10:28:28.327339,False,True,False,Medium
703,2665,Home,19598.95,Approved,Accident,AS,113,1,2026-05-25 10:28:28.327352,False,False,True,Medium
704,4504,Home,5765.41,Denied,Accident,ME,156,0,2026-05-25 10:28:28.327363,False,False,False,Medium
705,2110,Life,10969.24,Approved,Theft,NE,123,1,2026-05-25 10:28:28.327373,False,True,True,Medium
706,1043,Life,6025.2,Pending,Fire,DC,204,0,2026-05-25 10:28:28.327383,False,True,False,Medium
707,2544,Life,48692.91,Pending,Flood,TX,166,1,2026-05-25 10:28:28.327393,True,False,True,Critical
708,1656,Life,15385.25,Approved,Fire,PW,278,0,2026-05-25 10:28:28.327403,False,True,False,Medium
709,2441,Auto,4883.88,Approved,Accident,VT,232,0,2026-05-25 10:28:28.327413,False,False,False,Medium
710,3351,Life,37369.26,Approved,Theft,MS,217,0,2026-05-25 10:28:28.327423,True,True,True,High
711,1389,Auto,41082.19,Pending,Flood,PW,239,0,2026-05-25 10:28:28.327433,True,False,False,Critical
712,3508,Home,8235.76,Approved,Flood,MP,263,1,2026-05-25 10:28:28.327443,False,False,True,Medium
713,1542,Home,18909.65,Denied,Accident,MS,282,0,2026-05-25 10:28:28.327453,False,False,False,Medium
714,1323,Auto,36112.75,Approved,Flood,GU,149,0,2026-05-25 10:28:28.327464,True,False,False,High
715,2136,Life,42251.75,Pending,Flood,MI,192,0,2026-05-25 10:28:28.327479,True,False,False,Critical
716,1825,Life,21356.53,Approved,Flood,GU,276,1,2026-05-25 10:28:28.327493,False,False,True,High
717,4559,Life,19155.08,Pending,Flood,CO,255,0,2026-05-25 10:28:28.327505,False,False,False,Medium
718,4839,Life,19086.92,Denied,Flood,UT,224,0,2026-05-25 10:28:28.327517,False,False,False,Medium
719,4653,Life,31958.65,Denied,Accident,NE,109,1,2026-05-25 10:28:28.327531,True,False,True,High
720,3370,Auto,31239.91,Denied,Fire,NJ,166,0,2026-05-25 10:28:28.327541,True,True,True,High
721,4892,Auto,38603.03,Pending,Theft,OK,270,1,2026-05-25 10:28:28.327551,True,True,True,High
722,3541,Home,35383.61,Approved,Flood,GU,109,0,2026-05-25 10:28:28.327561,True,False,False,High
723,2743,Home,21360.7,Denied,Theft,RI,149,0,2026-05-25 10:28:28.327571,False,True,False,High
724,1611,Life,40363.37,Denied,Theft,AK,256,1,2026-05-25 10:28:28.327580,True,True,True,Critical
725,1400,Life,18972.04,Approved,Theft,ND,282,0,2026-05-25 10:28:28.327590,False,True,False,Medium
726,2076,Home,26931.11,Denied,Fire,HI,125,0,2026-05-25 10:28:28.327600,False,True,False,High
727,4495,Life,5304.57,Pending,Fire,WY,202,0,2026-05-25 10:28:28.327609,False,True,False,Medium
728,3981,Home,26014.55,Pending,Accident,AR,281,0,2026-05-25 10:28:28.327619,False,False,False,High
729,3464,Life,33257.54,Pending,Theft,WA,129,0,2026-05-25 10:28:28.327630,True,True,True,High
730,4700,Home,23026.55,Denied,Accident,WV,176,0,2026-05-25 10:28:28.327640,False,False,False,High
731,1120,Auto,17096.21,Denied,Fire,MA,224,1,2026-05-25 10:28:28.327650,False,True,True,Medium
732,4155,Life,32542.75,Approved,Theft,ME,264,0,2026-05-25 10:28:28.327659,True,True,True,High
733,3270,Home,28603.39,Denied,Accident,NM,125,0,2026-05-25 10:28:28.327670,False,False,False,High
734,4207,Home,25040.07,Pending,Fire,MI,168,0,2026-05-25 10:28:28.327686,False,True,False,High
735,3055,Auto,43708.82,Approved,Fire,IA,151,0,2026-05-25 10:28:28.327696,True,True,True,Critical
736,1948,Home,19188.49,Approved,Theft,KY,224,1,2026-05-25 10:28:28.327720,False,True,True,Medium
737,1173,Life,14985.43,Denied,Fire,IN,175,1,2026-05-25 10:28:28.327728,False,True,True,Medium
738,4478,Life,41932.84,Pending,Flood,SC,188,0,2026-05-25 10:28:28.327737,True,False,False,Critical
739,3496,Life,40218.68,Denied,Fire,GA,285,1,2026-05-25 10:28:28.327748,True,True,True,Critical
740,2517,Home,9514.06,Denied,Theft,WY,121,1,2026-05-25 10:28:28.327757,False,True,True,Medium
741,4829,Life,34258.21,Approved,Accident,KY,252,1,2026-05-25 10:28:28.327765,True,False,True,High
742,4084,Life,34762.86,Denied,Fire,MI,251,0,2026-05-25 10:28:28.327773,True,True,True,High
743,1966,Auto,35882.48,Approved,Theft,AK,262,0,2026-05-25 10:28:28.327784,True,True,True,High
744,3431,Home,6936.02,Pending,Theft,NM,297,0,2026-05-25 10:28:28.327792,False,True,False,Medium
745,4101,Auto,25596.98,Pending,Flood,ND,106,1,2026-05-25 10:28:28.327801,False,False,True,High
746,3301,Home,29072.33,Denied,Fire,AZ,218,0,2026-05-25 10:28:28.327810,False,True,False,High
747,4053,Life,4551.09,Approved,Fire,CT,223,0,2026-05-25 10:28:28.327818,False,True,False,Medium
748,3851,Life,47577.73,Denied,Flood,MH,249,0,2026-05-25 10:28:28.327826,True,False,False,Critical
749,3316,Auto,22597.9,Denied,Flood,ID,266,0,2026-05-25 10:28:28.327835,False,False,False,High
750,3189,Home,11442.52,Denied,Accident,OR,139,0,2026-05-25 10:28:28.327843,False,False,False,Medium
751,2923,Auto,30478.49,Denied,Fire,MT,276,0,2026-05-25 10:28:28.327852,True,True,True,High
752,4298,Auto,1051.2,Denied,Flood,HI,100,0,2026-05-25 10:28:28.327860,False,False,False,Medium
753,1879,Life,4970.77,Denied,Accident,NM,184,0,2026-05-25 10:28:28.327868,False,False,False,Medium
754,1631,Home,16822.14,Approved,Theft,MI,181,0,2026-05-25 10:28:28.327876,False,True,False,Medium
755,2828,Life,12472.34,Pending,Flood,AL,199,1,2026-05-25 10:28:28.327884,False,False,True,Medium
756,2610,Home,18496.64,Denied,Flood,SD,196,0,2026-05-25 10:28:28.327892,False,False,False,Medium
757,3889,Auto,30200.13,Pending,Theft,WV,185,0,2026-05-25 10:28:28.327900,True,True,True,High
758,3260,Auto,48969.03,Denied,Accident,DC,250,0,2026-05-25 10:28:28.327911,True,False,False,Critical
759,4800,Life,5067.58,Approved,Theft,NY,127,0,2026-05-25 10:28:28.327919,False,True,False,Medium
760,2394,Life,40335.2,Approved,Theft,MN,213,1,2026-05-25 10:28:28.327927,True,True,True,Critical
761,3526,Auto,43525.47,Approved,Theft,WV,279,0,2026-05-25 10:28:28.327935,True,True,True,Critical
762,2888,Life,41207.76,Denied,Accident,KS,115,0,2026-05-25 10:28:28.327945,True,False,False,Critical
763,4585,Home,26490.76,Denied,Theft,OH,130,0,2026-05-25 10:28:28.327953,False,True,False,High
764,1845,Life,20619.99,Pending,Accident,CO,136,0,2026-05-25 10:28:28.327961,False,False,False,High
765,1910,Home,47799.69,Pending,Theft,IN,113,1,2026-05-25 10:28:28.327969,True,True,True,Critical
766,2959,Life,46769.89,Approved,Flood,ME,166,0,2026-05-25 10:28:28.327977,True,False,False,Critical
767,2913,Auto,14127.85,Pending,Theft,DE,258,0,2026-05-25 10:28:28.327986,False,True,False,Medium
768,2282,Life,8532.27,Pending,Fire,NC,227,1,2026-05-25 10:28:28.327994,False,True,True,Medium
769,3275,Life,8898.16,Denied,Theft,RI,258,1,2026-05-25 10:28:28.328002,False,True,True,Medium
770,2529,Home,6946.73,Approved,Flood,WV,167,0,2026-05-25 10:28:28.328010,False,False,False,Medium
771,4855,Auto,5850.0,Denied,Theft,IL,251,0,2026-05-25 10:28:28.328018,False,True,False,Medium
772,2939,Home,11084.48,Approved,Fire,MN,286,0,2026-05-25 10:28:28.328029,False,True,False,Medium
773,1125,Home,38932.62,Denied,Flood,DC,191,0,2026-05-25 10:28:28.328038,True,False,False,High
774,2320,Auto,34876.57,Denied,Fire,MO,299,0,2026-05-25 10:28:28.328046,True,True,True,High
775,2365,Home,48262.2,Denied,Flood,MD,233,0,2026-05-25 10:28:28.328054,True,False,False,Critical
776,2017,Auto,15805.1,Approved,Flood,MS,203,0,2026-05-25 10:28:28.328062,False,False,False,Medium
777,4840,Auto,33363.56,Pending,Flood,MD,173,1,2026-05-25 10:28:28.328070,True,False,True,High
